id,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,guests_included,minimum_nights,TV,Wireless_Internet,Kitchen,Free_Parking_on_Premises,Pets_live_on_this_property,Dogs,Heating,Family_or_Kid_Friendly,Washer,Dryer,Smoke_Detector,Fire_Extinguisher,Essentials,Shampoo,Laptop_Friendly_Workspace,Internet,Air_Conditioning,Pets_Allowed,Carbon_Monoxide_Detector,Lock_on_Bedroom_Door,Hangers,Hair_Dryer,Iron,Cable_TV,First_Aid_Kit,Safety_Card,Breakfast,Cats,Indoor_Fireplace,Twenty_four_Hour_Check_in,Hot_Tub,Buzzer_or_Wireless_Intercom,Other_pets,Washer_or_Dryer,Smoking_Allowed,Suitable_for_Events,Wheelchair_Accessible,Gym,Elevator_in_Building,Pool,Doorman,Paid_Parking_Off_Premises,Free_Parking_on_Street,price
14250499,Brighton,Apartment,Private room,1,3,1,1,Real Bed,1,1,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,45
8417742,Brighton,House,Private room,2,1,1,1,Real Bed,1,2,T,T,T,F,F,F,T,F,T,T,T,T,T,T,F,T,T,F,T,T,F,F,F,T,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,129
12873438,Brighton,House,Entire home/apt,6,2.5,3,6,Real Bed,3,3,F,T,T,F,F,F,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T,T,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,190
6449549,Brighton,Apartment,Private room,2,1,1,1,Real Bed,1,1,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,48
76073,Brighton,House,Entire home/apt,11,1.5,5,6,Real Bed,8,2,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T,T,F,F,T,F,T,T,T,T,T,T,T,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,400
13624929,Brighton,Apartment,Private room,3,1,1,1,Real Bed,2,1,T,T,T,F,F,F,T,F,F,F,T,F,T,T,T,T,T,F,T,F,T,T,T,F,F,F,T,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,227
583255,Brighton,Apartment,Entire home/apt,2,1,1,1,Real Bed,2,3,F,T,T,F,F,F,T,T,T,T,T,T,T,T,T,T,T,F,T,F,T,T,T,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,184
14460344,Brighton,Apartment,Private room,2,1,1,2,Real Bed,1,1,F,T,F,F,F,F,T,T,F,F,T,T,T,F,T,F,T,F,T,F,T,T,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,55
6954861,Brighton,Apartment,Private room,2,1,1,1,Real Bed,2,1,T,T,T,F,F,F,T,T,T,T,T,T,T,T,F,F,T,F,T,F,F,F,F,T,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,110
8789821,Brighton,House,Private room,2,1,1,1,Real Bed,1,1,T,T,T,F,F,F,T,T,T,T,T,T,T,T,F,T,T,F,T,T,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,89
7511838,Brighton,Apartment,Private room,2,3,1,1,Real Bed,1,2,T,T,T,F,F,F,T,F,T,T,T,T,T,T,F,T,T,F,T,F,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,85
13264687,Brighton,Apartment,Shared room,2,2,1,1,Pull-out Sofa,1,1,F,T,T,T,F,F,T,F,T,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,40
11757251,Brighton,House,Private room,1,2.5,1,1,Real Bed,1,1,T,T,T,T,F,F,T,F,T,T,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,T,F,F,F,F,F,T,F,F,F,F,F,30
8518237,Brighton,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,2,T,T,T,T,F,F,T,F,F,F,T,T,T,T,F,T,T,F,T,F,T,T,T,T,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,250
8461819,Brighton,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,1,T,T,T,T,F,F,T,T,F,F,T,T,F,F,F,T,T,F,F,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,70
466361,Brighton,Apartment,Entire home/apt,5,1,2,3,Real Bed,1,1,F,T,T,T,T,F,T,T,T,T,T,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,80
2227959,Brighton,Apartment,Private room,2,1,1,1,Real Bed,1,1,T,T,T,F,T,F,T,F,T,T,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,65
9250014,Brighton,House,Private room,2,1,1,1,Real Bed,1,2,F,T,T,F,F,F,T,T,T,T,T,T,T,T,T,T,T,F,T,T,T,T,T,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,79
4662379,Brighton,House,Entire home/apt,12,2,4,8,Real Bed,10,3,F,T,T,T,F,F,T,T,T,T,T,T,T,T,T,T,T,F,T,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,450
2729015,Brighton,Apartment,Entire home/apt,1,1,1,1,Futon,1,3,T,T,T,T,F,F,T,F,T,T,T,T,T,T,T,F,T,F,T,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,85
3318814,Brighton,House,Private room,2,1,1,1,Real Bed,1,1,T,T,T,T,T,T,T,F,T,T,T,T,T,T,F,T,T,F,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,75
7840752,Brighton,House,Private room,1,2,1,1,Real Bed,1,10,F,T,T,F,F,F,T,F,T,T,T,F,T,F,F,T,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,125
11494020,Brighton,Apartment,Entire home/apt,2,1,0,1,Real Bed,1,5,T,F,T,F,F,F,T,T,T,T,T,F,F,T,F,T,T,T,T,F,T,T,T,F,T,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,89
8626752,Brighton,Apartment,Private room,2,1,1,1,Real Bed,2,2,F,T,T,F,F,F,T,F,T,T,T,T,T,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,65
4628907,Brighton,Apartment,Private room,2,1,1,1,Real Bed,1,1,F,T,T,F,T,F,T,T,T,T,T,T,T,T,T,T,T,F,T,F,T,F,T,F,F,F,T,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,49
11067772,Brighton,Apartment,Entire home/apt,4,1,0,2,Real Bed,2,1,T,T,T,F,F,F,T,T,T,T,T,F,T,T,T,T,T,F,T,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,85
13674701,Brighton,Apartment,Entire home/apt,5,2,2,2,Real Bed,1,1,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,T,T,F,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,165
13265095,Brighton,Apartment,Entire home/apt,4,1,2,2,Real Bed,1,3,T,T,T,T,F,F,T,T,T,T,T,F,F,T,T,F,T,F,T,T,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,T,T,T,F,F,F,120
14754108,Brighton,House,Private room,2,1,1,1,Real Bed,1,1,T,T,T,F,F,F,T,F,T,T,T,F,T,T,T,T,T,F,T,T,T,F,T,F,F,T,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,75
7509273,Brighton,Apartment,Private room,1,1,1,1,Real Bed,1,2,T,T,T,F,F,F,T,T,T,T,T,T,T,T,F,T,T,F,T,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,69
1171578,Brighton,House,Private room,2,1,1,2,Real Bed,2,1,F,T,F,T,F,F,T,F,F,F,T,F,T,T,F,T,T,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,99
7921649,Brighton,House,Private room,2,1,1,1,Real Bed,1,2,T,T,T,F,F,F,T,F,T,T,T,T,T,T,F,T,T,F,T,F,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,79
13656969,Brighton,House,Private room,1,1,1,1,Real Bed,1,3,F,T,T,F,F,F,T,F,T,T,T,F,T,F,T,F,F,F,T,T,T,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,40
7054058,Brighton,Apartment,Entire home/apt,4,1,2,2,Real Bed,2,3,T,T,T,F,F,F,T,T,T,T,T,T,T,T,F,T,T,F,F,F,T,T,T,T,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,150
7692933,Brighton,Townhouse,Private room,1,1.5,1,1,Real Bed,1,1,F,T,F,T,T,T,T,F,F,F,T,T,T,T,F,T,T,F,T,F,F,F,F,T,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,59
9461126,Brighton,Condominium,Entire home/apt,6,2,2,3,Real Bed,1,5,T,T,T,T,F,F,T,T,F,F,T,F,F,T,T,T,T,F,T,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,200
10607657,Brighton,Apartment,Entire home/apt,2,1,1,2,Real Bed,3,2,T,T,T,F,F,F,T,T,F,F,T,T,T,T,T,T,T,F,T,F,T,T,T,F,T,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,175
7805515,Brighton,House,Private room,2,1,1,1,Real Bed,1,2,T,T,T,F,F,F,T,F,T,T,T,T,T,T,F,T,T,F,T,F,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,120
11147761,Brighton,Apartment,Entire home/apt,6,2,2,3,Real Bed,6,1,T,T,T,F,F,F,T,T,T,T,T,T,T,T,T,T,T,F,T,F,T,T,T,T,F,T,F,F,F,T,F,F,F,F,F,F,F,T,F,F,F,F,F,194
4652263,Brighton,Apartment,Entire home/apt,3,1,1,2,Real Bed,1,1,T,F,T,T,F,F,T,F,T,T,F,T,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,250
13960193,Brighton,Apartment,Private room,1,3,1,1,Real Bed,1,2,F,T,T,F,F,F,F,F,F,F,T,F,F,F,T,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,38
8378257,Brighton,Apartment,Private room,2,1,1,1,Real Bed,1,1,T,T,T,T,T,F,T,T,T,T,T,T,T,T,F,T,T,T,T,F,F,F,F,F,T,T,F,T,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,85
14473036,Brighton,Apartment,Entire home/apt,4,1,2,2,Real Bed,1,3,T,T,T,F,F,F,T,T,F,F,T,T,T,T,F,T,T,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,T,F,F,F,139
7476671,Brighton,House,Private room,2,1,1,1,Real Bed,1,2,T,T,T,F,F,F,T,F,F,F,T,F,T,T,T,T,F,F,T,T,T,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,65
2943893,Brighton,Apartment,Entire home/apt,2,1,1,2,Real Bed,1,14,F,T,T,F,F,F,T,T,T,T,T,F,T,T,T,T,T,F,T,F,T,T,T,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,99
7529525,Brighton,Apartment,Entire home/apt,4,1,2,2,Real Bed,1,1,F,F,F,F,F,F,F,F,T,T,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,300
9255725,Brighton,House,Private room,2,1,1,1,Real Bed,1,2,F,T,T,F,F,F,T,T,T,T,T,T,T,T,F,T,T,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,68
9410831,Brighton,House,Private room,1,1,1,1,Real Bed,1,1,F,T,T,F,F,F,T,F,F,T,T,F,F,F,F,F,F,F,T,T,F,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,55
13490438,Brighton,House,Private room,1,1.5,1,1,Real Bed,1,1,F,T,F,F,F,F,T,F,F,F,T,T,T,T,T,F,T,F,T,T,T,T,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,55
9114896,Brighton,Condominium,Entire home/apt,6,1,2,3,Real Bed,2,2,F,T,T,T,F,F,T,T,T,T,T,T,T,T,T,T,F,F,T,F,T,T,T,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,150
1185034,Brighton,Condominium,Entire home/apt,6,1,1,3,Futon,2,1,F,T,T,T,F,F,T,T,F,F,T,F,T,T,T,T,T,F,T,F,T,T,T,F,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,163
8934599,Brighton,House,Entire home/apt,6,1,3,3,Real Bed,1,3,F,T,T,F,F,F,T,T,T,T,T,T,T,T,F,T,T,F,T,F,T,T,T,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,283
1545185,Brighton,House,Entire home/apt,5,1,1,2,Real Bed,2,1,T,T,T,T,T,T,T,F,T,T,F,F,F,F,F,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,140
13333256,Brighton,Apartment,Private room,1,1,1,1,Real Bed,1,5,F,T,T,F,F,F,T,F,F,F,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,29
12709469,Brighton,Apartment,Private room,1,1.5,1,1,Real Bed,1,20,F,F,T,F,F,F,T,T,F,F,T,T,F,F,T,T,T,F,T,F,T,T,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,32
13800294,Brighton,Dorm,Private room,3,1,1,1,Real Bed,2,1,T,T,T,F,F,F,T,T,F,F,T,F,T,T,F,F,F,F,T,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,50
13031523,Brighton,Apartment,Private room,2,1,1,1,Real Bed,1,1,T,T,T,F,F,F,T,F,T,T,T,T,T,T,T,F,F,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,70
8983081,Brighton,Apartment,Entire home/apt,10,1,3,7,Real Bed,4,3,T,T,T,T,F,F,T,F,T,T,T,T,T,T,T,T,T,F,T,F,T,T,T,T,T,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,500
3412990,Brighton,House,Private room,2,2,1,1,Real Bed,1,30,F,T,T,T,F,F,T,F,T,T,T,T,T,T,T,T,F,F,T,F,T,T,T,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,60
14864858,Brighton,Apartment,Entire home/apt,6,2,5,5,Real Bed,6,4,F,F,T,F,F,F,T,F,T,T,T,F,T,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,195
217498,Brighton,Apartment,Private room,2,1,1,1,Real Bed,2,2,T,T,F,T,F,F,T,F,F,F,T,F,T,F,F,T,T,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,110
8753559,Brighton,Apartment,Private room,2,1,1,1,Real Bed,1,1,F,T,T,T,F,F,T,T,T,T,T,T,T,T,F,T,F,T,T,T,T,T,T,F,T,F,T,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,50
13111691,Brighton,Apartment,Entire home/apt,4,1,1,1,Real Bed,1,14,F,T,T,F,F,F,T,T,T,T,T,F,T,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,148
7721323,Brighton,Apartment,Entire home/apt,2,1,0,1,Pull-out Sofa,1,1,T,T,T,F,F,F,T,T,F,F,T,F,T,F,F,T,T,F,F,F,F,F,F,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,120
12833084,Brighton,House,Entire home/apt,4,1,2,2,Real Bed,1,3,T,T,T,T,F,F,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T,T,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,140
11035352,Brighton,House,Private room,1,1,1,1,Real Bed,1,1,F,T,F,F,T,F,T,F,F,F,T,T,T,T,T,F,F,F,T,T,T,T,T,F,T,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,60
13684319,Brighton,Apartment,Private room,1,1,1,1,Real Bed,1,4,F,T,T,F,F,F,T,F,T,T,T,F,F,F,T,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,39
7310887,Brighton,Apartment,Entire home/apt,5,1,3,4,Real Bed,5,3,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T,T,T,F,T,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,285
2526773,Brighton,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,27,F,T,T,T,F,F,T,F,T,T,F,F,F,F,T,T,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,52
3181719,Brighton,House,Private room,3,1,1,2,Real Bed,2,2,T,T,T,T,F,F,T,F,T,T,T,F,T,F,F,T,T,F,T,F,F,F,F,T,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,115
8014950,Brighton,Apartment,Entire home/apt,3,1,1,2,Real Bed,1,3,T,T,T,F,F,F,T,F,T,T,T,F,T,T,F,T,T,F,T,F,F,F,F,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,115
6119918,Brighton,Apartment,Entire home/apt,4,1,1,2,Real Bed,2,2,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T,T,T,F,T,F,T,T,T,F,T,T,F,F,F,T,F,T,F,F,F,F,F,F,F,T,F,F,F,103
14322546,Brighton,Apartment,Entire home/apt,6,1,0,1,Real Bed,1,1,T,T,T,F,F,F,T,T,T,T,T,T,T,T,T,F,T,T,T,F,T,T,T,F,T,T,T,F,F,F,T,F,F,F,F,T,F,F,F,T,F,F,F,130
13192046,Brighton,Townhouse,Entire home/apt,6,2.5,3,3,Real Bed,1,4,T,T,T,T,F,F,T,T,T,T,T,F,T,T,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,250
4410765,Brighton,Apartment,Entire home/apt,5,2,3,4,Real Bed,5,60,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T,T,T,F,T,F,T,T,T,T,T,T,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,135
5606682,Brighton,Apartment,Entire home/apt,6,1,2,2,Real Bed,2,2,F,T,T,F,F,F,T,T,T,T,T,F,T,T,F,T,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,211
2014882,Brighton,House,Private room,4,1,1,4,Real Bed,2,2,F,T,F,F,F,F,T,T,F,F,T,F,T,T,F,T,T,T,T,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,70
11717217,Brighton,Apartment,Private room,1,1,1,1,Real Bed,1,3,F,T,T,F,F,F,T,F,F,F,T,T,T,F,T,T,F,F,F,F,T,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,49
10226171,Brighton,Apartment,Entire home/apt,3,1,1,2,Real Bed,1,1,T,T,T,F,F,F,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T,T,T,T,F,F,F,T,F,F,F,F,F,F,F,F,F,T,F,F,F,F,75
7735518,Brighton,Apartment,Private room,4,3,1,2,Real Bed,2,2,T,T,T,F,F,F,T,F,T,T,T,T,T,T,F,T,T,F,T,T,F,F,F,T,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,189
14912536,Brighton,Apartment,Entire home/apt,6,1,3,6,Real Bed,1,3,F,F,T,F,F,F,T,T,T,T,T,F,T,T,T,F,F,F,T,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,287
9685102,Brighton,Apartment,Private room,2,1,1,2,Real Bed,1,1,T,T,T,F,F,F,T,T,F,F,T,T,F,F,F,T,T,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,65
11569156,Brighton,Apartment,Entire home/apt,3,1,1,1,Real Bed,1,1,F,T,T,F,F,F,T,T,F,F,T,F,T,T,T,T,T,F,F,F,T,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,T,T,T,F,F,F,74
4556374,Brighton,Apartment,Private room,2,1,1,1,Real Bed,1,2,T,T,T,F,F,F,T,T,T,T,T,T,T,T,F,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,T,F,F,F,60
7308811,Brighton,Apartment,Entire home/apt,4,1,1,1,Real Bed,1,3,T,T,T,F,F,F,T,F,T,T,T,F,T,T,F,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,100
14698794,Brighton,Townhouse,Private room,2,1,1,2,Real Bed,2,1,F,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,T,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,99
4737304,Brighton,House,Private room,2,1,1,1,Real Bed,1,2,T,T,T,F,F,F,T,F,F,F,T,F,T,T,T,T,F,F,T,F,T,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,65
9896713,Brighton,Condominium,Entire home/apt,5,1,1,3,Real Bed,1,1,T,T,T,F,T,T,T,T,T,T,T,F,T,T,T,T,T,T,F,F,T,T,F,T,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,112
10835494,Brighton,Loft,Entire home/apt,4,1,2,2,Real Bed,1,2,F,T,T,T,F,F,T,F,F,F,T,F,T,T,T,F,T,T,T,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,195
6865619,Brighton,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,7,F,T,T,F,F,F,T,T,T,T,T,F,T,T,F,T,T,F,F,F,F,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,T,T,T,T,F,F,F,108
3457722,Brighton,Apartment,Entire home/apt,8,1,3,4,Real Bed,4,2,T,F,T,T,F,F,T,T,T,T,T,T,T,T,T,F,T,F,T,F,T,T,T,F,T,T,F,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,250
1327725,Brighton,Apartment,Entire home/apt,4,1,2,2,Real Bed,2,3,T,T,T,T,F,F,T,F,T,T,T,F,T,T,T,T,T,F,T,F,T,T,T,F,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,147
3606396,Brighton,Apartment,Entire home/apt,4,1,1,2,Futon,1,1,T,T,T,F,F,F,T,T,F,F,T,F,F,F,F,T,T,F,T,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,150
4456987,Brighton,House,Private room,2,1,1,1,Real Bed,0,2,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,T,T,F,T,T,T,T,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,99
4489752,Brighton,Apartment,Entire home/apt,5,1,2,2,Real Bed,4,2,T,T,T,T,F,F,T,T,T,T,T,T,T,F,F,T,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,200
13156872,Brighton,Apartment,Entire home/apt,2,1,1,2,Real Bed,1,2,T,T,T,F,F,F,T,T,F,T,T,F,T,T,T,T,T,F,T,F,T,F,T,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,100
13374823,Brighton,Apartment,Private room,2,1,1,1,Real Bed,1,1,T,T,T,F,F,F,T,T,T,T,T,T,T,T,F,T,T,F,F,F,T,T,T,T,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,85
1523772,Brighton,Apartment,Entire home/apt,1,1,1,1,Real Bed,1,4,T,T,T,T,F,F,T,F,T,T,T,T,T,T,T,F,T,F,T,F,T,T,T,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,120
8962914,Brighton,Apartment,Private room,1,1,1,1,Futon,1,5,F,F,T,F,F,F,T,F,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,56
5784404,Brighton,House,Private room,2,1,1,1,Real Bed,1,1,T,T,T,F,F,F,T,T,T,T,T,F,T,T,F,T,T,F,T,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,89
4670285,Brighton,House,Private room,2,1,1,1,Real Bed,1,2,T,T,T,F,F,F,T,F,F,F,T,F,T,T,T,T,F,F,T,F,T,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,65
13960293,Brighton,Apartment,Entire home/apt,1,2,1,1,Real Bed,1,1,T,T,T,F,F,F,T,F,T,T,T,T,T,T,F,F,T,F,T,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F,F,F,110
14402688,Brighton,Apartment,Private room,2,1,1,1,Real Bed,1,1,F,T,T,F,F,F,T,T,F,F,T,T,T,T,T,F,F,F,T,F,T,T,T,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,55
295285,West Roxbury,House,Private room,4,1.5,1,1,Real Bed,1,1,F,T,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,80
11441717,West Roxbury,House,Private room,1,2,1,1,Real Bed,1,30,T,T,T,T,F,F,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,F,F,T,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,45
962610,West Roxbury,Apartment,Entire home/apt,2,1,1,1,Real Bed,2,3,T,T,T,T,F,F,T,T,F,F,T,T,T,T,T,T,T,F,T,F,T,T,T,T,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,119
14767573,West Roxbury,Townhouse,Private room,1,1,1,1,Real Bed,1,1,F,T,T,F,F,F,T,T,T,T,T,F,T,T,F,F,F,T,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,75
5270703,West Roxbury,House,Private room,2,2,1,2,Real Bed,1,1,T,T,T,T,T,T,F,F,T,T,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,160
